eNB,TotCell Intervals,Context Drop Rate Den,Context Drop Rate Num,MaxNum VoIP Bear Per Cell,Context Drop NoDS1noEPC Rate Num,Context Drop NoDS1noEPC Rate Den,Context Drop NoDS1noEPC Rate,Data ERAB Drop Rate Num,Data ERAB Drop Rate Den,Data ERAB Drop Rate,Data ERAB Drop NoDS1noSGW Rate Num,Data ERAB Drop NoDS1noSGW Rate Den,Data ERAB Drop NoDS1noSGW Rate,RRC Connection Failure Rate Num,RRC Connection Failure Rate Den,RRC Connection Failure Rate,UE Context Setup Failure Rate Num,UE Context Setup Failure Rate Den,UE Context Setup Failure Rate,Data ERAB Setup Failure Rate Num,Data ERAB Setup Failure Rate Den,Data ERAB Setup Failure Rate,Ave RRC Connected Users Num,Ave RRC Connected Users Den,Ave RRC Connected Users,Max RRC Connected Users,DLBurst User TPUT Mbps Num,DLBurst User TPUT Mbps Den,DLBurst User TPUT Mbps,ULBurst User TPUT Mbps Num,ULBurst User TPUT Mbps Den,ULBurst User TPUT Mbps,Intra eNB Total HOFailure Rate Num,Intra eNB Total HOFailure Rate,Intra eNB Total HOFailure xIFLB Rate Num,Intra eNB Total HOFailure xIFLB Rate,X2 Total Handover Failure Rate Num,X2 Total Handover Failure Rate Den,X2 Total Handover Failure Rate,X2 Total Handover Failure 15 1 Rate Num,X2 Total Handover Failure 15 1 Rate Den,X2 Total Handover Failure 15 1 Rate,S1 interface Handover Failure Rate Num,VoLTE ERAB Setup Failure Rate Num,VoLTE ERAB Setup Failure Rate,VoLTE ERAB Drop Rate Num,VoLTE ERAB Drop Rate Den,VoLTE ERAB Drop Rate,VoLTE ERAB Drop NoDS1noPS Rate Num,VoLTE ERAB Drop NoDS1noPS Rate Den,VoLTE ERAB Drop NoDS1noPS Rate,VoLTE HO Failure Rate Num,VoLTE HO Failure Rate Den,AveNum VoIP Bear Per Cell Num,AveNum VoIP Bear Per Cell,Context Drop Rate
131287_PLANO_SHILOH,24,18323,14,0.605555556,0,18323,0,27,35664,0.0008,1.997461929,35664,0.0001,3,18167,0.0002,0,17780,0,0,35664,0,188346,21600,8.72,111,22891152,2161695,10.59,2718448,1781394,1.53,0,0,0,0,1,152,0.0066,1,152,0.0066,0,0,0,0,16,0,0,16,0,0,21,13,0.01,0.0008
131287_PLANO_SHILOH,24,16568,55,0.576666667,32,16568,0.0019,108,32243,0.0033,62.11691151,32243,0.0019,1,16494,0.0001,0,16091,0,1,32244,0,152859,21600,7.08,95,11156776,1013888,11,2053520,1617952,1.27,0,0,0,0,1,109,0.0092,1,109,0.0092,0,0,0,0,20,0,0,20,0,1,15,7,0,0.0033
131287_PLANO_SHILOH,24,15770,53,1,36,15770,0.0023,104,30724,0.0034,73.12066071,30724,0.0024,2,15734,0.0001,2,15351,0.0001,4,30728,0.0001,141648,21600,6.56,89,9521232,1251879,7.61,1019872,953963,1.07,0,0,0,0,0,73,0,0,73,0,0,0,0,0,13,0,0,13,0,0,15,7,0,0.0034
131287_PLANO_SHILOH,24,15240,74,1.056666667,46,15240,0.003,147,29699,0.0049,92.01156515,29699,0.0031,2,15217,0.0001,0,14844,0,0,29699,0,141616,21600,6.56,86,11107384,1109878,10.01,880672,820158,1.07,0,0,0,0,0,55,0,1,55,0.0182,0,0,0,0,13,0,0,13,0,0,15,1,0,0.0049
131287_PLANO_SHILOH,24,15878,53,1.091111111,38,15878,0.0024,105,30579,0.0034,75.1654199,30579,0.0025,3,15754,0.0002,0,15398,0,0,30579,0,149123,21600,6.9,96,8845488,938346,9.43,1080624,1362194,0.79,0,0,0,0,0,125,0,0,125,0,0,0,0,0,6,0,0,6,0,0,17,10,0,0.0033
131287_PLANO_SHILOH,24,17781,49,1.165555556,30,17781,0.0017,96,33824,0.0028,60.24060086,33824,0.0018,2,17396,0.0001,1,17019,0.0001,2,33826,0.0001,169114,21600,7.83,109,13783112,1186240,11.62,1497936,1303473,1.15,0,0,0,0,0,360,0,0,360,0,0,0,0,0,22,0,0,22,0,0,30,39,0.01,0.0028
131287_PLANO_SHILOH,24,25097,69,2.577777778,23,25097,0.0009,124,46943,0.0026,40.12381202,46943,0.0009,9,23993,0.0004,3,23471,0.0001,7,46950,0.0001,263558,21600,12.2,157,24319952,2332835,10.43,3299528,1896720,1.74,0,0,0,0,5,1027,0.0049,6,1027,0.0058,0,0,0,0,58,0,0,58,0,3,56,120,0.01,0.0027
131287_PLANO_SHILOH,24,41593,97,4.966666667,31,41593,0.0007,182,76288,0.0024,56.81830286,76288,0.0007,6,38578,0.0002,1,37852,0,2,76290,0,471685,21600,21.84,249,50808656,5846194,8.69,5992808,4644878,1.29,0,0,0,0,10,2673,0.0037,11,2673,0.0041,0,0,0,0,176,0,0,176,0,3,117,382,0.01,0.0023
131287_PLANO_SHILOH,24,57182,135,6.816666667,40,57182,0.0007,250,106564,0.0023,65.56394913,106564,0.0006,11,53514,0.0002,3,52638,0.0001,8,106572,0.0001,684345,21600,31.68,304,63964256,8742067,7.32,13782624,8470859,1.63,1,0.0014,1,0.0015,18,3319,0.0054,23,3319,0.0069,0,1,0.003,2,311,0.0064,0,311,0,6,176,592,0.01,0.0024
131287_PLANO_SHILOH,24,65423,125,9.43,37,65423,0.0006,234,125344,0.0019,66.52652693,125344,0.0005,11,62929,0.0002,7,62040,0.0001,14,125358,0.0001,834944,21600,38.65,363,74178392,11611375,6.39,9322720,10201148,0.91,0,0,0,0,12,2288,0.0052,14,2288,0.0061,0,0,0,1,377,0.0027,0,377,0,8,210,421,0,0.0019
131287_PLANO_SHILOH,24,70622,138,12.26,22,70622,0.0003,242,137073,0.0018,29.80318198,137073,0.0002,17,68514,0.0002,1,67647,0,9,137082,0.0001,931422,21600,43.12,382,83331000,13400963,6.22,12156568,13089854,0.93,3,0.0064,3,0.007,15,1924,0.0078,16,1924,0.0083,0,0,0,2,532,0.0038,0,532,0,6,246,400,0,0.002
131287_PLANO_SHILOH,24,69403,126,13.98222222,20,69403,0.0003,239,133558,0.0018,38.66099528,133558,0.0003,19,66814,0.0003,7,65973,0.0001,11,133563,0.0001,915935,21600,42.4,378,109776408,18655120,5.88,13788760,13346554,1.03,1,0.0017,2,0.0038,15,2273,0.0066,17,2273,0.0075,0,1,0.0019,4,524,0.0076,0,524,0,2,203,420,0,0.0018
131287_PLANO_SHILOH,24,65233,882,9.874444444,709,65233,0.0109,1732,122753,0.0141,1387.139556,122753,0.0113,17,61914,0.0003,8,60803,0.0001,22,122775,0.0002,853747,21600,39.53,493,112064144,20447854,5.48,14893344,13392635,1.11,2,0.0028,6,0.01,6,2457,0.0024,16,2457,0.0065,0,1,0.0022,70,429,0.1632,69,429,0.1608,13,228,550,0.01,0.0135
131287_PLANO_SHILOH,24,69771,127,11.63111111,25,69771,0.0004,239,133562,0.0018,38.34182989,133562,0.0003,13,67097,0.0002,5,66322,0.0001,14,133572,0.0001,920753,21600,42.63,379,95826992,16446754,5.83,10814216,12280276,0.88,1,0.0017,1,0.0018,14,2343,0.006,22,2343,0.0094,0,0,0,2,433,0.0046,0,433,0,8,236,436,0,0.0018
131287_PLANO_SHILOH,24,72896,141,12.47,13,72896,0.0002,249,140109,0.0018,7.437039065,140109,0.0001,12,70208,0.0002,9,69396,0.0001,15,140121,0.0001,963065,21600,44.59,416,110258200,15766125,6.99,13715664,13915109,0.99,1,0.0018,1,0.002,17,2398,0.0071,18,2398,0.0075,0,1,0.002,2,461,0.0043,1,461,0.0022,7,248,451,0,0.0019
131287_PLANO_SHILOH,24,69696,102,11.78777778,7,69696,0.0001,186,132143,0.0014,15.01108266,132143,0.0001,17,66653,0.0003,8,65791,0.0001,14,132157,0.0001,920275,21600,42.61,384,96445928,16397933,5.88,12590568,12621178,1,0,0,0,0,24,2829,0.0085,26,2829,0.0092,2,0,0,2,458,0.0044,0,458,0,5,235,540,0,0.0015
131287_PLANO_SHILOH,24,64110,77,9.275555556,12,64110,0.0002,145,119633,0.0012,15.15794929,119633,0.0001,17,59898,0.0003,4,59110,0.0001,8,119641,0.0001,834118,21600,38.62,374,87601872,18159527,4.82,9169424,13242369,0.69,0,0,0,0,22,3915,0.0056,31,3915,0.0079,0,1,0.0017,5,548,0.0091,0,548,0,16,252,859,0.01,0.0012
131287_PLANO_SHILOH,24,47918,101,8.938888889,17,47918,0.0004,179,86173,0.0021,12.05267432,86173,0.0001,18,43327,0.0004,4,42502,0.0001,14,86187,0.0002,635117,21600,29.4,317,71128888,11626555,6.12,6635656,8151177,0.81,0,0,0,0,30,4175,0.0072,38,4175,0.0091,0,0,0,1,484,0.0021,0,484,0,12,254,1088,0.01,0.0021
131287_PLANO_SHILOH,18,30039,50,7.075555556,7,30039,0.0002,87,54008,0.0016,6.944121774,54008,0.0001,27,27153,0.001,4,26589,0.0002,5,54011,0.0001,386694,16200,23.87,235,39278288,7353194,5.34,5029248,5688988,0.88,1,0.002,1,0.002,22,2644,0.0083,27,2644,0.0102,0,0,0,3,253,0.0119,2,253,0.0079,11,144,631,0.01,0.0017
131287_PLANO_SHILOH,24,31857,41,7.897777778,10,31857,0.0003,74,58357,0.0013,15.37913298,58357,0.0003,15,29480,0.0005,5,28822,0.0002,7,58364,0.0001,417783,21600,19.34,200,48282696,9089392,5.31,4433224,6655760,0.67,0,0,0,0,16,2164,0.0074,21,2164,0.0097,0,0,0,2,251,0.008,0,251,0,3,160,488,0.01,0.0013
131287_PLANO_SHILOH,24,29893,61,5.288888889,3,29893,0.0001,100,55834,0.0018,0,55834,0,19,28102,0.0007,5,27434,0.0002,11,55845,0.0002,390822,21600,18.09,203,69356408,11976198,5.79,5746904,6878024,0.84,0,0,1,0.0033,9,1645,0.0055,11,1645,0.0067,0,0,0,0,153,0,0,153,0,1,121,318,0.01,0.002
131287_PLANO_SHILOH,24,26639,50,4.903333333,11,26639,0.0004,85,49694,0.0017,12.9762252,49694,0.0003,15,25317,0.0006,2,24640,0.0001,7,49701,0.0001,364286,21600,16.87,185,72650560,15263375,4.76,5929032,7690419,0.77,0,0,0,0,14,1282,0.0109,14,1282,0.0109,0,0,0,0,142,0,0,142,0,5,117,253,0.01,0.0019
131287_PLANO_SHILOH,24,23898,42,3.427777778,6,23898,0.0003,74,45715,0.0016,7.075305958,45715,0.0002,13,23072,0.0006,2,22490,0.0001,5,45720,0.0001,304853,21600,14.11,153,54845576,11482604,4.78,4574304,6267014,0.73,0,0,0,0,2,786,0.0025,4,786,0.0051,0,0,0,0,62,0,0,62,0,1,73,124,0,0.0018
131287_PLANO_SHILOH,24,22404,45,4.128888889,1,22404,0,82,44149,0.0019,9.648625041,44149,0.0002,6,21953,0.0003,4,21449,0.0002,13,44162,0.0003,253812,21600,11.75,140,28522104,4755073,6,2690560,3233851,0.83,0,0,0,0,5,440,0.0114,6,440,0.0136,0,0,0,1,59,0.0169,0,59,0,1,53,45,0,0.002
131287_PLANO_SHILOH,18,13890,32,3.436666667,7,13890,0.0005,50,26957,0.0019,3.881875402,26957,0.0001,2,13729,0.0001,3,13337,0.0002,6,26959,0.0002,166832,16200,10.3,116,32379832,3964072,8.17,1938960,2782164,0.7,0,0,0,0,2,170,0.0118,2,170,0.0118,0,0,0,0,16,0,0,16,0,0,29,24,0,0.0023
131287_PLANO_SHILOH,24,16336,25,2.085555556,4,16336,0.0002,46,31786,0.0014,6.708964909,31786,0.0002,6,16225,0.0004,1,15828,0.0001,6,31792,0.0002,190933,21600,8.84,104,49857464,8030465,6.21,3169664,4223104,0.75,0,0,0,0,1,108,0.0093,1,108,0.0093,0,0,0,0,11,0,0,11,0,0,23,7,0,0.0015
131287_PLANO_SHILOH,24,16205,29,2,4,16205,0.0002,46,31533,0.0015,1.632893534,31533,0.0001,10,16169,0.0006,3,15744,0.0002,6,31537,0.0002,187846,21600,8.7,106,37257088,7982870,4.67,2604016,3903806,0.67,0,0,0,0,0,98,0,0,98,0,0,0,0,0,10,0,0,10,0,0,23,5,0,0.0018
131287_PLANO_SHILOH,6,3924,5,2,0,3924,0,10,7676,0.0013,1.965635739,7676,0.0003,0,3910,0,1,3816,0.0003,2,7676,0.0003,42589,5400,7.89,93,6814896,1261218,5.4,307640,421263,0.73,0,0,0,0,0,17,0,0,17,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0.0013
131287_PLANO_SHILOH,12,34988,76,9.871111111,13,34988,0.0004,131,67703,0.0019,12.38680238,67703,0.0002,1,33692,0,4,33191,0.0001,6,67707,0.0001,455600,10800,42.19,361,44950008,6415728,7.01,6377112,6285551,1.01,0,0,0,0,10,1210,0.0083,14,1210,0.0116,0,0,0,1,226,0.0044,0,226,0,5,107,264,0,0.0022
131287_PLANO_SHILOH,24,73288,218,14.69666667,15,73288,0.0002,409,142977,0.0029,27.09507766,142977,0.0002,24,70919,0.0003,9,70020,0.0001,19,142996,0.0001,954966,21600,44.21,393,90397600,14128030,6.4,12920464,15028675,0.86,0,0,0,0,5,2099,0.0024,11,2099,0.0052,0,1,0.002,1,495,0.002,0,495,0,7,236,453,0,0.003
131287_PLANO_SHILOH,24,73458,187,16.65777778,36,73458,0.0005,353,140973,0.0025,57.25314178,140973,0.0004,31,70451,0.0004,9,69454,0.0001,24,140997,0.0002,965197,21600,44.69,413,106647296,19704999,5.41,13290872,15199263,0.87,0,0,0,0,20,2731,0.0073,24,2731,0.0088,0,0,0,0,503,0,0,503,0,5,235,469,0,0.0025
131287_PLANO_SHILOH,24,71307,174,13.67888889,29,71307,0.0004,313,135712,0.0023,34.23865167,135712,0.0003,28,68055,0.0004,7,67080,0.0001,10,135720,0.0001,944428,21600,43.72,394,96989392,16151880,6,15466920,12509952,1.24,0,0,0,0,17,2937,0.0058,23,2937,0.0078,0,0,0,3,495,0.0061,2,495,0.004,5,228,553,0,0.0024
131287_PLANO_SHILOH,24,71457,144,12.92,12,71457,0.0002,244,137410,0.0018,6.1848492,137410,0,22,68598,0.0003,7,67718,0.0001,14,137424,0.0001,954399,21600,44.19,405,107318408,13113740,8.18,13241232,12863692,1.03,0,0,0,0,17,2504,0.0068,21,2504,0.0084,0,0,0,1,481,0.0021,0,481,0,7,249,553,0,0.002
131287_PLANO_SHILOH,24,71947,148,12.63111111,25,71947,0.0003,279,138912,0.002,47.29381359,138912,0.0003,21,69024,0.0003,4,68176,0.0001,12,138924,0.0001,960861,21600,44.48,423,124471112,16215529,7.68,11190664,12562944,0.89,0,0,0,0,15,2732,0.0055,17,2732,0.0062,0,0,0,2,541,0.0037,1,541,0.0018,8,245,600,0,0.0021
131287_PLANO_SHILOH,24,69859,98,9.113333333,14,69859,0.0002,172,133623,0.0013,10.03583463,133623,0.0001,17,66456,0.0003,3,65638,0,3,133626,0,911834,21600,42.21,371,104787816,19729649,5.31,13982688,14695715,0.95,0,0,0,0,21,3139,0.0067,26,3139,0.0083,0,0,0,1,460,0.0022,0,460,0,10,232,593,0.01,0.0014
131287_PLANO_SHILOH,24,62839,141,9.676666667,23,62839,0.0004,269,117221,0.0023,33.17627316,117221,0.0003,25,58830,0.0004,3,57897,0.0001,10,117231,0.0001,832885,21600,38.56,358,106700296,17027857,6.27,25812264,17647141,1.46,1,0.0014,1,0.0015,17,3727,0.0046,25,3727,0.0067,0,0,0,3,530,0.0057,1,530,0.0019,10,242,807,0.01,0.0022
131287_PLANO_SHILOH,24,52544,128,8.406666667,21,52544,0.0004,226,95163,0.0024,22.48033071,95163,0.0002,24,47768,0.0005,10,46720,0.0002,26,95189,0.0003,677607,21600,31.37,329,102294472,17337269,5.9,22020856,15565657,1.41,1,0.0012,1,0.0012,26,4240,0.0061,31,4240,0.0073,2,0,0,3,432,0.0069,0,432,0,14,244,1121,0.01,0.0024
131287_PLANO_SHILOH,24,38274,81,7.765555556,7,38274,0.0002,139,68374,0.002,4.947478422,68374,0.0001,44,34707,0.0013,5,33893,0.0001,8,68380,0.0001,495400,21600,22.94,255,62344992,9738108,6.4,8407432,9925738,0.85,0,0,0,0,19,3313,0.0057,27,3313,0.0081,0,1,0.0022,1,385,0.0026,0,385,0,10,188,787,0.01,0.0021
131287_PLANO_SHILOH,24,30523,65,10.73,10,30523,0.0003,112,55513,0.002,9.90654235,55513,0.0002,55,28148,0.002,2,27460,0.0001,5,55516,0.0001,419167,21600,19.41,194,41907400,7018331,5.97,14862960,7747486,1.92,0,0,0,0,12,2159,0.0056,16,2159,0.0074,0,0,0,2,232,0.0086,0,232,0,8,183,495,0.01,0.0021
131287_PLANO_SHILOH,24,28074,58,5.797777778,8,28074,0.0003,97,52451,0.0018,3.558498607,52451,0.0001,30,26371,0.0011,3,25717,0.0001,10,52461,0.0002,369132,21600,17.09,180,51306680,10291836,4.99,4715216,5355395,0.88,0,0,0,0,4,1524,0.0026,6,1524,0.0039,0,0,0,0,157,0,0,157,0,3,123,330,0.01,0.0021
131287_PLANO_SHILOH,12,13914,53,4.205555556,13,13914,0.0009,91,26130,0.0035,20.27947246,26130,0.0008,21,13223,0.0016,10,12888,0.0008,18,26147,0.0007,165339,10800,15.31,161,30193632,4163629,7.25,2427352,2554027,0.95,0,0,0,0,3,597,0.005,4,597,0.0067,0,0,0,1,48,0.0208,0,48,0,1,44,112,0.01,0.0038
131287_PLANO_SHILOH,24,16054,128,1.127777778,10,16054,0.0006,202,30753,0.0066,0,30753,0,3,15978,0.0002,0,15485,0,1,30754,0,157946,21600,7.31,97,9512480,1527106,6.23,1403856,2833496,0.5,0,0,0,0,1,126,0.0079,2,126,0.0159,0,0,0,0,9,0,0,9,0,0,15,13,0,0.008
131287_PLANO_SHILOH,24,18208,15,1.06,2,18208,0.0001,25,34855,0.0007,2.028778656,34855,0.0001,2,17944,0.0001,0,17458,0,3,34858,0.0001,177512,21600,8.22,111,12293672,802119,15.33,1338240,2026937,0.66,0,0,0,0,1,285,0.0035,1,285,0.0035,0,0,0,0,19,0,0,19,0,0,26,25,0,0.0008
131287_PLANO_SHILOH,24,25245,27,1.477777778,1,25245,0,44,47250,0.0009,1.868053104,47250,0,2,24095,0.0001,1,23582,0,4,47252,0.0001,262019,21600,12.13,154,17668888,1519768,11.63,2424312,2847977,0.85,0,0,0,0,3,1037,0.0029,3,1037,0.0029,0,0,0,0,57,0,0,57,0,0,52,125,0.01,0.0011
131287_PLANO_SHILOH,24,42207,85,7.526666667,4,42207,0.0001,146,77639,0.0019,3.142037415,77639,0,21,39198,0.0005,2,38486,0.0001,3,77641,0,507519,21600,23.5,267,56572240,7265272,7.79,6630056,7044257,0.94,0,0,0,0,21,2743,0.0077,22,2743,0.008,0,0,0,0,166,0,0,166,0,0,114,394,0.01,0.002
131287_PLANO_SHILOH,24,52739,84,6.273333333,8,52739,0.0002,147,98001,0.0015,3.878960255,98001,0,16,49456,0.0003,3,48670,0.0001,8,98007,0.0001,655108,21600,30.33,301,70270592,9573422,7.34,7701720,9893616,0.78,1,0.0017,1,0.0017,21,2853,0.0074,27,2853,0.0095,0,0,0,1,271,0.0037,0,271,0,5,173,474,0.01,0.0016
131287_PLANO_SHILOH,24,60822,100,7.412222222,17,60822,0.0003,181,116410,0.0016,24.22185531,116410,0.0002,5,58224,0.0001,5,57497,0.0001,16,116426,0.0001,799395,21600,37.01,345,81301344,13206326,6.16,16036632,12825286,1.25,0,0,0,0,8,2167,0.0037,9,2167,0.0042,0,1,0.0023,0,419,0,0,419,0,1,204,335,0,0.0016
131287_PLANO_SHILOH,24,63474,139,8.616666667,40,63474,0.0006,251,122269,0.0021,64.48079425,122269,0.0005,13,61161,0.0002,6,60408,0.0001,11,122280,0.0001,821344,21600,38.03,353,122375072,18248080,6.71,11837064,12595333,0.94,0,0,0,0,17,2066,0.0082,21,2066,0.0102,0,1,0.002,4,480,0.0083,0,480,0,4,206,426,0,0.0022
131287_PLANO_SHILOH,24,62209,138,7.261111111,33,62209,0.0005,245,118812,0.0021,45.32836827,118812,0.0004,17,59517,0.0003,8,58747,0.0001,10,118821,0.0001,817770,21600,37.86,345,115606736,17559780,6.58,11328736,12331216,0.92,3,0.0051,3,0.0057,13,2389,0.0054,16,2389,0.0067,0,2,0.0042,2,457,0.0044,1,457,0.0022,6,205,456,0,0.0022
131287_PLANO_SHILOH,24,59459,126,7.106666667,38,59459,0.0006,230,112747,0.002,54.1698426,112747,0.0005,27,56464,0.0005,8,55768,0.0001,16,112763,0.0001,799041,21600,36.99,347,92284792,14297757,6.45,13918632,11783750,1.18,1,0.0015,1,0.0016,12,2564,0.0047,18,2564,0.007,0,0,0,0,429,0,0,429,0,7,207,476,0,0.0021
131287_PLANO_SHILOH,24,60828,134,8.117777778,44,60828,0.0007,243,116470,0.0021,68.10269341,116470,0.0006,21,58147,0.0004,8,57364,0.0001,16,116486,0.0001,778922,21600,36.06,330,80827144,11019796,7.33,10002032,10727506,0.93,1,0.0018,1,0.0019,7,2365,0.003,11,2365,0.0047,0,0,0,1,452,0.0022,0,452,0,3,218,444,0,0.0022
131287_PLANO_SHILOH,24,61351,139,8.68,36,61351,0.0006,240,116836,0.0021,54.96931798,116836,0.0005,16,58315,0.0003,6,57608,0.0001,14,116850,0.0001,818878,21600,37.91,357,109367408,18860512,5.8,12997680,14439221,0.9,1,0.0016,1,0.0018,13,2669,0.0049,19,2669,0.0071,0,0,0,0,481,0,0,481,0,9,220,538,0,0.0023
131287_PLANO_SHILOH,24,59560,136,11.41111111,22,59560,0.0004,243,111697,0.0022,19.55039714,111697,0.0002,24,55828,0.0004,10,55015,0.0002,21,111718,0.0002,796938,21600,36.9,345,92434872,16714027,5.53,12303712,14443628,0.85,4,0.0049,4,0.0052,21,3195,0.0066,26,3195,0.0081,0,0,0,2,550,0.0036,1,550,0.0018,4,251,607,0,0.0023
131287_PLANO_SHILOH,24,54627,124,9.216666667,9,54627,0.0002,226,100942,0.0022,3.256676076,100942,0,22,50374,0.0004,11,49604,0.0002,14,100956,0.0001,706906,21600,32.73,323,89317032,14606839,6.11,10096168,12447042,0.81,0,0,0,0,27,3864,0.007,30,3864,0.0078,0,0,0,3,507,0.0059,1,507,0.002,11,224,838,0.01,0.0023
131287_PLANO_SHILOH,18,32777,64,10.71333333,7,32777,0.0002,118,59763,0.002,4.394158428,59763,0.0001,23,29851,0.0008,1,29283,0,3,59766,0.0001,439488,16200,27.13,271,51263984,9226157,5.56,6977072,6595125,1.06,0,0,0,0,12,2713,0.0044,17,2713,0.0063,0,1,0.0024,3,393,0.0076,2,393,0.0051,8,160,582,0.01,0.002
131287_PLANO_SHILOH,24,35856,77,6.94,7,35856,0.0002,142,65125,0.0022,4.39501799,65125,0.0001,27,32597,0.0008,3,31916,0.0001,7,65132,0.0001,473498,21600,21.92,235,57106024,10152700,5.62,6587784,7631156,0.86,1,0.0017,1,0.0017,23,2866,0.008,28,2866,0.0098,0,0,0,6,322,0.0186,0,322,0,16,168,570,0.01,0.0021
131287_PLANO_SHILOH,24,29099,66,7.531111111,4,29099,0.0001,122,52985,0.0023,3.456375366,52985,0.0001,11,26687,0.0004,4,26084,0.0002,11,52996,0.0002,396597,21600,18.36,191,53833384,10407152,5.17,11937512,9483608,1.26,0,0,0,0,6,2139,0.0028,9,2139,0.0042,0,1,0.0043,2,202,0.0099,0,202,0,2,139,346,0.01,0.0023
131287_PLANO_SHILOH,24,25327,63,3.831111111,9,25327,0.0004,102,46704,0.0022,3.519556247,46704,0.0001,7,23607,0.0003,3,23004,0.0001,5,46707,0.0001,326315,21600,15.11,166,56425472,9991827,5.65,4970056,6383959,0.78,0,0,0,0,7,1590,0.0044,9,1590,0.0057,0,0,0,0,157,0,0,157,0,3,109,243,0.01,0.0025
131287_PLANO_SHILOH,24,24327,45,5.114444444,6,24327,0.0002,73,45867,0.0016,2.089541879,45867,0,11,23018,0.0005,2,22480,0.0001,4,45871,0.0001,309569,21600,14.33,157,45188608,6491450,6.96,4607480,4583371,1.01,1,0.0042,1,0.0042,7,1118,0.0063,10,1118,0.0089,0,0,0,1,102,0.0098,0,102,0,1,87,149,0,0.0018
131287_PLANO_SHILOH,24,23661,79,3.728888889,16,23661,0.0007,134,44922,0.003,19.12232244,44922,0.0004,17,22529,0.0008,3,22004,0.0001,6,44928,0.0001,295951,21600,13.7,148,45233096,6596104,6.86,5111712,6223328,0.82,0,0,0,0,2,928,0.0022,3,928,0.0032,0,0,0,2,92,0.0217,1,92,0.0109,3,71,165,0.01,0.0033
131287_PLANO_SHILOH,24,20456,40,2.875555556,5,20456,0.0002,67,39303,0.0017,3.100120873,39303,0.0001,14,19693,0.0007,1,19225,0.0001,2,39305,0.0001,270392,21600,12.52,142,39928600,8081975,4.94,3776584,4632078,0.82,0,0,0,0,5,688,0.0073,5,688,0.0073,0,0,0,0,41,0,0,41,0,0,61,106,0,0.002
131287_PLANO_SHILOH,24,18699,36,1.954444444,10,18699,0.0005,65,36131,0.0018,13.10724479,36131,0.0004,5,18181,0.0003,2,17803,0.0001,6,36137,0.0002,214386,21600,9.93,138,37269776,4596391,8.11,3351960,3340399,1,0,0,0,0,1,467,0.0021,1,467,0.0021,0,0,0,0,14,0,0,14,0,0,37,48,0,0.0019
131287_PLANO_SHILOH,24,16024,31,1.222222222,7,16024,0.0004,60,30697,0.002,12.96785884,30697,0.0004,1,15751,0.0001,0,15305,0,0,30695,0,180144,21600,8.34,105,22079296,1959598,11.27,2106640,2496252,0.84,0,0,0,0,2,225,0.0089,4,225,0.0178,0,0,0,0,22,0,0,22,0,0,27,19,0,0.0019
131287_PLANO_SHILOH,24,14639,12,2,1,14639,0.0001,26,28324,0.0009,4.0112658,28324,0.0001,7,14504,0.0005,1,14091,0.0001,2,28326,0.0001,163931,21600,7.59,99,14999448,1398635,10.72,1705376,2071979,0.82,0,0,0,0,0,124,0,1,124,0.0081,0,0,0,0,12,0,0,12,0,0,19,14,0,0.0008
131287_PLANO_SHILOH,24,14565,13,2.008888889,0,14565,0,22,28192,0.0008,0.056648393,28192,0,1,14477,0.0001,2,14032,0.0001,3,28195,0.0001,158480,21600,7.34,93,8754456,830212,10.54,2915520,1886186,1.55,0,0,0,0,0,85,0,0,85,0,0,0,0,0,18,0,0,18,0,0,19,4,0,0.0009
131287_PLANO_SHILOH,24,14545,9,1.075555556,1,14545,0.0001,17,28457,0.0006,3.059119144,28457,0.0001,4,14442,0.0003,1,14065,0.0001,2,28459,0.0001,154614,21600,7.16,94,9057168,1013569,8.94,10595048,2935246,3.61,0,0,0,0,0,107,0,1,107,0.0093,0,0,0,1,10,0.1,0,10,0,0,15,7,0,0.0006
131287_PLANO_SHILOH,24,15249,14,0.675555556,1,15249,0.0001,22,29343,0.0007,2,29343,0.0001,2,15092,0.0001,0,14704,0,0,29343,0,160589,21600,7.43,90,10017144,1103102,9.08,958696,1263726,0.76,0,0,0,0,0,118,0,0,118,0,0,0,0,0,8,0,0,8,0,0,12,10,0.01,0.0009
131287_PLANO_SHILOH,24,16307,14,1.734444444,2,16307,0.0001,27,31266,0.0009,3.994300498,31266,0.0001,0,15940,0,1,15546,0.0001,1,31267,0,174263,21600,8.07,103,12309360,876961,14.04,1037784,1275958,0.81,0,0,0,0,0,309,0,2,309,0.0065,0,1,0.0455,0,21,0,0,21,0,0,28,19,0,0.0009
131287_PLANO_SHILOH,24,19061,20,1.386666667,3,19061,0.0002,31,35968,0.0009,0.944493007,35968,0,12,18357,0.0007,1,17902,0.0001,4,35972,0.0001,216048,21600,10,122,19910048,1677287,11.87,1753048,2109791,0.83,0,0,0,0,1,583,0.0017,4,583,0.0069,0,0,0,0,59,0,0,59,0,0,41,30,0,0.001
131287_PLANO_SHILOH,24,24601,41,2.622222222,6,24601,0.0002,72,46333,0.0016,6.092510047,46333,0.0001,6,23322,0.0003,0,22793,0,0,46331,0,299008,21600,13.84,158,42078248,5697944,7.38,4215136,4640721,0.91,0,0,0,0,4,1138,0.0035,4,1138,0.0035,0,0,0,0,121,0,0,121,0,1,64,103,0.01,0.0017
